PersonType,Age,CityState,Injury,SafetyDevice,Date,Time,County,Location,Troop
ADULT,63,"HIGH RIDGE, MO",SERIOUS,YES,2024-05-30,9:01PM,PERRY,I-55 SOUTHBOUND AT THE 131.6 MILE MARKER,C
JUVENILE,17,"FESTUS, MO",MINOR,YES,2024-05-30,6:14PM,JEFFERSON,SOUTHBOUND US 67 AT FLUCUM ROAD,C
ADULT,25,"ST LOUIS, MO",MODERATE,NO,2024-05-30,6:14PM,JEFFERSON,SOUTHBOUND US 67 AT FLUCUM ROAD,C
ADULT,18,"DESOTO, MO",MODERATE,YES,2024-05-30,6:14PM,JEFFERSON,SOUTHBOUND US 67 AT FLUCUM ROAD,C
ADULT,31,"OFALLON, MO",MINOR,YES,2024-05-30,5:34PM,ST. CHARLES,WESTBOUND I- 70 EAST OF ZUMBEHL RD,C
ADULT,29,"WARRENTON, MO",NO INJURY,YES,2024-05-30,4:30PM,ST. CHARLES,WESTBOUND I-70 WEST OF BRYAN ROAD,C
ADULT,51,"WENTZVILLE, MO",MODERATE,YES,2024-05-30,4:30PM,ST. CHARLES,WESTBOUND I-70 WEST OF BRYAN ROAD,C
ADULT,34,"RAWLINS, WY",MINOR,YES,2024-05-30,4:30PM,ST. CHARLES,WESTBOUND I-70 WEST OF BRYAN ROAD,C
ADULT,57,"RIVERSIDE, CALIFORNIA",NO INJURY,YES,2024-05-30,3:30PM,FRANKLIN,INTERSTATE 44 EASTBOUND AT THE 233 MILE MARKER,C
ADULT,39,"DALLAS, TX",MINOR,YES,2024-05-30,3:30PM,FRANKLIN,INTERSTATE 44 EASTBOUND AT THE 233 MILE MARKER,C
ADULT,43,"POTOSI, MO",MODERATE,YES,2024-05-30,3:00PM,ST. FRANCOIS,ROUTE OO AT WESTMEYER RD,C
ADULT,54,"MARBLE HILL, MO",NO INJURY,YES,2024-05-30,3:00PM,ST. FRANCOIS,ROUTE OO AT WESTMEYER RD,C
ADULT,29,"ST MARRY,MO",MODERATE,EXEMPT,2024-05-30,2:10PM,STE. GENEVIEVE,US-61 ROUTE H,C
ADULT,36,"DITTMER, MO",SERIOUS,YES,2024-05-30,12:20PM,JEFFERSON,ROUTE BB NORTHBOUND NORTH OF HOMESTEAD ACERS ROAD,C
ADULT,28,"LABADIE, MO",MINOR,YES,2024-05-30,10:20AM,FRANKLIN,ROUTE T AT ROUTE MM,C
JUVENILE,2,"LABADIE, MO",MINOR,YES,2024-05-30,10:20AM,FRANKLIN,ROUTE T AT ROUTE MM,C
ADULT,56,"WRIGHT CITY, MO",SERIOUS,NO,2024-05-29,8:25PM,ST. CHARLES,WESTBOUND 64 EAST OF MISSOURI 94,C
ADULT,25,"DE SOTO, MO",SERIOUS,YES,2024-05-29,6:03PM,JEFFERSON,NORTHBOUND OLD HIGHWAY 21 AT LAKE LORRAINE ROAD,C
ADULT,33,"HILLSBORO, MO",NO INJURY,YES,2024-05-29,6:03PM,JEFFERSON,NORTHBOUND OLD HIGHWAY 21 AT LAKE LORRAINE ROAD,C
ADULT,42,"HOUSE SPRINGS, MO",SERIOUS,NO,2024-05-29,9:30AM,JEFFERSON,"SOUTHBOUND MO-21, SOUTH OF OLD MO-21 (SCHENK INTERCHANGE)",C
ADULT,53,IMPERIAL MO,MINOR,YES,2024-05-29,8:56AM,ST. LOUIS,WESTBOUND INTERSTATE 70 EAST OF ST CHARLES ROCK RD,C
ADULT,71,IMPERIAL MO,MINOR,YES,2024-05-29,8:56AM,ST. LOUIS,WESTBOUND INTERSTATE 70 EAST OF ST CHARLES ROCK RD,C
ADULT,75,IMPERIAL MO,MINOR,YES,2024-05-29,8:56AM,ST. LOUIS,WESTBOUND INTERSTATE 70 EAST OF ST CHARLES ROCK RD,C
ADULT,23,"NEW CASTLE, DE",NO INJURY,YES,2024-05-29,8:56AM,ST. LOUIS,WESTBOUND INTERSTATE 70 EAST OF ST CHARLES ROCK RD,C
ADULT,18,"FESTUS, MO",SERIOUS,NO,2024-05-29,12:25AM,ST. FRANCOIS,OFFICE ROAD SOUTH OF BOOKHOLTZ ROAD,C
JUVENILE,16,"FESTUS, MO",MODERATE,NO,2024-05-29,12:25AM,ST. FRANCOIS,OFFICE ROAD SOUTH OF BOOKHOLTZ ROAD,C
JUVENILE,17,"HIGH RIDGE,MO",MINOR,NO,2024-05-29,12:25AM,ST. FRANCOIS,OFFICE ROAD SOUTH OF BOOKHOLTZ ROAD,C
ADULT,68,"ST. LOUIS, MO",MINOR,YES,2024-05-28,9:12PM,ST. LOUIS,SOUTHBOUND INTERSTATE 170 NORTH OF AIRPORT ROAD,C
ADULT,70,"ST. LOUIS, MO",MINOR,YES,2024-05-28,9:12PM,ST. LOUIS,SOUTHBOUND INTERSTATE 170 NORTH OF AIRPORT ROAD,C
ADULT,64,"ST. LOUIS, MO",NO INJURY,YES,2024-05-28,9:12PM,ST. LOUIS,SOUTHBOUND INTERSTATE 170 NORTH OF AIRPORT ROAD,C
ADULT,45,"ST. LOUIS, MO",NO INJURY,YES,2024-05-28,9:12PM,ST. LOUIS,SOUTHBOUND INTERSTATE 170 NORTH OF AIRPORT ROAD,C
ADULT,36,"ST. LOUIS, MO",NO INJURY,YES,2024-05-28,9:12PM,ST. LOUIS,SOUTHBOUND INTERSTATE 170 NORTH OF AIRPORT ROAD,C
ADULT,18,"ST CLAIR, MO",MINOR,YES,2024-05-28,6:25PM,FRANKLIN,MISSOURI ROUTE TT AT IRON HILL RD,C
ADULT,23,"ST CLAIR, MO",NO INJURY,YES,2024-05-28,6:25PM,FRANKLIN,MISSOURI ROUTE TT AT IRON HILL RD,C
ADULT,41,"ROBERTSVILLE, MO",NO INJURY,YES,2024-05-28,5:20PM,FRANKLIN,MISSOURI O AT MISSOURI HH,C
ADULT,28,"CATAWISSA, MO",SERIOUS,YES,2024-05-28,5:20PM,FRANKLIN,MISSOURI O AT MISSOURI HH,C
ADULT,28,"ST. ANN, MO",SERIOUS,YES,2024-05-28,5:20PM,ST. CHARLES,NORTHBOUND US 67 NORTH OF RICHARD DRIVE,C
ADULT,45,"GODFREY, IL",NO INJURY,YES,2024-05-28,5:20PM,ST. CHARLES,NORTHBOUND US 67 NORTH OF RICHARD DRIVE,C
ADULT,69,"SAINT LOUIS, MO",SERIOUS,YES,2024-05-28,4:45PM,JEFFERSON,GRAVOIS ROAD AT VALLEY DELL DRIVE,C
ADULT,44,"HIGH RIDGE, MO",MODERATE,NO,2024-05-28,4:45PM,JEFFERSON,GRAVOIS ROAD AT VALLEY DELL DRIVE,C
JUVENILE,17,"PERRYVILLE, MO",MINOR,YES,2024-05-28,11:35AM,PERRY,SOUTHBOUND US-61 NORTH OF ROUTE A,C
ADULT,51,"STE. GENEVIEVE, MO",MODERATE,YES,2024-05-28,11:35AM,PERRY,SOUTHBOUND US-61 NORTH OF ROUTE A,C
ADULT,43,"ST. CHARLES, MO",MODERATE,YES,2024-05-28,11:25AM,WARREN,MO 47 OFF RAMP FROM EASTBOUND INTERSTATE 70,C
ADULT,22,"LAKE SHERWOOD, MO",NO INJURY,YES,2024-05-28,6:15AM,ST. CHARLES,"ROUTE T, SOUTH OF ROUTE D",C
ADULT,45,"UNION, MO",MODERATE,YES,2024-05-28,6:15AM,ST. CHARLES,"ROUTE T, SOUTH OF ROUTE D",C
ADULT,25,"UNION, MO",NO INJURY,YES,2024-05-28,6:15AM,ST. CHARLES,"ROUTE T, SOUTH OF ROUTE D",C
ADULT,25,"SAINT LOUIS, MO",MODERATE,YES,2024-05-28,5:50AM,ST. LOUIS,"WESTBOUND I-270, WEST OF JAMES S MCDONNELL BOULEVARD",C
ADULT,26,"SAINT LOUIS, MO",MODERATE,YES,2024-05-28,5:50AM,ST. LOUIS,"WESTBOUND I-270, WEST OF JAMES S MCDONNELL BOULEVARD",C
ADULT,35,"SAINT LOUIS, MO",NO INJURY,YES,2024-05-28,5:50AM,ST. LOUIS,"WESTBOUND I-270, WEST OF JAMES S MCDONNELL BOULEVARD",C
ADULT,38,"CATAWISSA, MO",FATAL,YES,2024-05-27,5:50PM,ST. LOUIS,NORTHBOUND I-55 NORTH OF S LINDBERGH BLVD,C
ADULT,29,"CEDAR HILL, MO",MINOR,NO,2024-05-27,3:47PM,JEFFERSON,EASTBOUND OLD HIGHWAY M EAST OF ST LUKES CHURCH RD,C
ADULT,57,ST LOUIS MO,NO INJURY,YES,2024-05-27,3:45PM,ST. CHARLES,INTERSTATE 70 EASTBOUND WEST OF INTERSTATE 64,C
ADULT,41,CHESTERFIELD MO,NO INJURY,YES,2024-05-27,3:45PM,ST. CHARLES,INTERSTATE 70 EASTBOUND WEST OF INTERSTATE 64,C
ADULT,39,ST LOUIS MO,MINOR,YES,2024-05-27,3:45PM,ST. CHARLES,INTERSTATE 70 EASTBOUND WEST OF INTERSTATE 64,C
JUVENILE,16,"FORISTELL, MO",MODERATE,YES,2024-05-27,11:00AM,ST. CHARLES,HIGHWAY T NORTH OF HIGHWAY N,C
JUVENILE,16,"MARTHASVILLE, MO",MODERATE,YES,2024-05-27,11:00AM,ST. CHARLES,HIGHWAY T NORTH OF HIGHWAY N,C
ADULT,36,"ST. CHARLES, MO",NO INJURY,YES,2024-05-27,11:00AM,ST. CHARLES,HIGHWAY T NORTH OF HIGHWAY N,C
ADULT,44,"ST LOUIS, MO",FATAL,UNKNOWN,2024-05-27,12:40AM,ST. LOUIS,EASTBOUND I-270 WEST OF LILAC,C
ADULT,46,"ST. CHARLES, MO",MINOR,YES,2024-05-26,6:15PM,ST. CHARLES,"WESTBOUND MO-364, WEST OF HERITAGE CROSSING",C
ADULT,49,"ST. CHARLES, MO",MINOR,YES,2024-05-26,6:15PM,ST. CHARLES,"WESTBOUND MO-364, WEST OF HERITAGE CROSSING",C
ADULT,47,"ST. CHARLES, MO",MINOR,YES,2024-05-26,6:15PM,ST. CHARLES,"WESTBOUND MO-364, WEST OF HERITAGE CROSSING",C
JUVENILE,13,"ST. CHARLES, MO",MINOR,YES,2024-05-26,6:15PM,ST. CHARLES,"WESTBOUND MO-364, WEST OF HERITAGE CROSSING",C
ADULT,31,"ST LOUIS, MO",MODERATE,YES,2024-05-26,5:55PM,STE. GENEVIEVE,US 61 SB AT ZERWIG ROAD,C
ADULT,67,"LAKEWOOD, CA",SERIOUS,YES,2024-05-26,12:10PM,ST. LOUIS,I-44 WB WEST OF ANTIRE RD,C
ADULT,68,"LAKEWOOD, CA",MINOR,YES,2024-05-26,12:10PM,ST. LOUIS,I-44 WB WEST OF ANTIRE RD,C
ADULT,21,"POTOSI, MO",MODERATE,YES,2024-05-26,11:00AM,WASHINGTON,DUGOUT RD HALF MILE FROM HWY 104,C
ADULT,38,"O'FALLON, MO",SERIOUS,UNKNOWN,2024-05-26,3:01AM,ST. CHARLES,HWY 94 AT BOONE COUNTRY LN,C
ADULT,48,"TROY, MO",SERIOUS,UNKNOWN,2024-05-26,3:01AM,ST. CHARLES,HWY 94 AT BOONE COUNTRY LN,C
ADULT,38,"DEFIANCE, MO",SERIOUS,UNKNOWN,2024-05-26,3:01AM,ST. CHARLES,HWY 94 AT BOONE COUNTRY LN,C
ADULT,31,"CAHOKIA, IL",MODERATE,YES,2024-05-25,7:40PM,ST. LOUIS,NORTHBOUND INTERSTATE 270 NORTH OF INTERSTATE 55,C
ADULT,46,"HIGH RIDGE, MO",SERIOUS,YES,2024-05-25,6:37PM,FRANKLIN,EASTBOUND HIGHWAY 30 WEST OF JEFFERSON COUNTY LINE,C
ADULT,52,"ST LOUIS, MO",MODERATE,NO,2024-05-25,3:13PM,FRANKLIN,INTERSTATE 44 NEAR THE 247 MILE MARKER,C
ADULT,46,"RICHWOODS, MO",SERIOUS,YES,2024-05-25,2:10PM,JEFFERSON,HIGHWAY 30 AND JONES CREEK ROAD,C
ADULT,52,"RICHWOODS, MO",MINOR,YES,2024-05-25,2:10PM,JEFFERSON,HIGHWAY 30 AND JONES CREEK ROAD,C
ADULT,51,"ST CLAIR, MO",SERIOUS,YES,2024-05-25,2:10PM,JEFFERSON,HIGHWAY 30 AND JONES CREEK ROAD,C
ADULT,38,"O FALLON, MO",MINOR,YES,2024-05-25,10:20AM,FRANKLIN,7841 ROUTE HH,C
JUVENILE,1,HANNIBAL MO,MINOR,YES,2024-05-25,9:15AM,LINCOLN,NORTHBOUND US 61 AT CREECH LANE,C
ADULT,36,"HANNIBAL, MO",MODERATE,YES,2024-05-25,9:15AM,LINCOLN,NORTHBOUND US 61 AT CREECH LANE,C
JUVENILE,6,"HANNIBAL, MO",MINOR,YES,2024-05-25,9:15AM,LINCOLN,NORTHBOUND US 61 AT CREECH LANE,C
ADULT,23,"BYRNES MILL, MO",MINOR,YES,2024-05-25,9:15AM,LINCOLN,NORTHBOUND US 61 AT CREECH LANE,C
ADULT,27,"ST. PETERS, MO",MODERATE,YES,2024-05-25,4:20AM,ST. CHARLES,MID RIVERS MALL DRIVE RAMP TO WESTBOUND MISSOURI 94,C
ADULT,26,"SWANSEA, IL",MODERATE,YES,2024-05-24,11:01PM,ST. FRANCOIS,SOUTHBOUND US 67 SOUTH OF ROUTE Y,C
ADULT,59,"BONNE TERRE, MO",NO INJURY,YES,2024-05-24,11:01PM,ST. FRANCOIS,SOUTHBOUND US 67 SOUTH OF ROUTE Y,C
ADULT,28,"SWANSEA,IL",MODERATE,YES,2024-05-24,11:01PM,ST. FRANCOIS,SOUTHBOUND US 67 SOUTH OF ROUTE Y,C
ADULT,58,"FESTUS, MO",MINOR,YES,2024-05-24,11:00PM,JEFFERSON,3102 MEYER ROAD,C
ADULT,50,"AMARILLO, TX",SERIOUS,NO,2024-05-24,10:00PM,ST. LOUIS,270 WESTBOUND WEST OF NEW FLORISSANT RD,C
ADULT,42,"FAIRVIEW HEIGHTS, IL",SERIOUS,NO,2024-05-24,10:00PM,ST. LOUIS,270 WESTBOUND WEST OF NEW FLORISSANT RD,C
ADULT,55,"AMARILLO, TX",FATAL,NO,2024-05-24,10:00PM,ST. LOUIS,270 WESTBOUND WEST OF NEW FLORISSANT RD,C
ADULT,30,"COLUMBIA, MO",MODERATE,YES,2024-05-24,9:14PM,ST. CHARLES,EASTBOUND INTERSTATE 70 EAST OF T R HUGHES BOULEVARD,C
ADULT,45,"CATAWISSA, MO",MODERATE,YES,2024-05-24,7:44PM,FRANKLIN,EASTBOUND 44 EAST OF MISSOURI 100,C
ADULT,23,"BOWLING GREEN, KY",MINOR,YES,2024-05-24,7:44PM,FRANKLIN,EASTBOUND 44 EAST OF MISSOURI 100,C
ADULT,47,"SAINT CLAIR, MO",NO INJURY,YES,2024-05-24,7:44PM,FRANKLIN,EASTBOUND 44 EAST OF MISSOURI 100,C
ADULT,35,"ROLLA, MO",MINOR,YES,2024-05-24,7:44PM,FRANKLIN,EASTBOUND 44 EAST OF MISSOURI 100,C
ADULT,66,"FLORISSANT, MO",MODERATE,YES,2024-05-24,7:44PM,FRANKLIN,EASTBOUND 44 EAST OF MISSOURI 100,C
JUVENILE,10,"WRIGHT CITY, MO",MINOR,YES,2024-05-24,4:24PM,LINCOLN,WEST ROUTE U EAST OF NORTH CHURCH ROAD,C
ADULT,32,"WRIGHT CITY, MO",MINOR,YES,2024-05-24,4:24PM,LINCOLN,WEST ROUTE U EAST OF NORTH CHURCH ROAD,C
ADULT,22,"TROY, MO",NO INJURY,YES,2024-05-24,4:24PM,LINCOLN,WEST ROUTE U EAST OF NORTH CHURCH ROAD,C
ADULT,55,"CHESTERFIELD, MO",MODERATE,YES,2024-05-24,4:20PM,ST. CHARLES,US 61 SOUTHBOUND AT NORTH POINTE PRAIRIE ROAD,C
ADULT,21,"TROY, MO",MINOR,YES,2024-05-24,4:20PM,ST. CHARLES,US 61 SOUTHBOUND AT NORTH POINTE PRAIRIE ROAD,C
JUVENILE,17,"PARK HILLS, MO",SERIOUS,NO,2024-05-24,1:42PM,WASHINGTON,ROUTE U NEAR SPICER ROAD,C
ADULT,59,"VALLEY PARK, MO",NO INJURY,YES,2024-05-24,11:57AM,ST. LOUIS,I-255 EASTBOUND AT LEMAY FERRY,C
ADULT,62,"HIGH RIDGE, MO",NO INJURY,YES,2024-05-24,11:57AM,ST. LOUIS,I-255 EASTBOUND AT LEMAY FERRY,C
ADULT,60,"RIVERSIDE, CALIFORNIA",NO INJURY,YES,2024-05-24,11:57AM,ST. LOUIS,I-255 EASTBOUND AT LEMAY FERRY,C
ADULT,60,"RIVERSIDE, CALIFORNIA",MODERATE,YES,2024-05-24,11:57AM,ST. LOUIS,I-255 EASTBOUND AT LEMAY FERRY,C
ADULT,40,ST. LOUIS MISSOURI,NO INJURY,YES,2024-05-24,11:57AM,ST. LOUIS,I-255 EASTBOUND AT LEMAY FERRY,C
ADULT,35,"ST. LOUIS, MO",NO INJURY,YES,2024-05-24,11:57AM,ST. LOUIS,I-255 EASTBOUND AT LEMAY FERRY,C
ADULT,78,"SILVERTON, OR",NO INJURY,YES,2024-05-24,11:57AM,ST. LOUIS,I-255 EASTBOUND AT LEMAY FERRY,C
ADULT,18,"FENTON, MO",NO INJURY,YES,2024-05-24,11:57AM,ST. LOUIS,I-255 EASTBOUND AT LEMAY FERRY,C
ADULT,20,"HILLSBORO, MO",NO INJURY,YES,2024-05-24,11:57AM,ST. LOUIS,I-255 EASTBOUND AT LEMAY FERRY,C
ADULT,20,"IMPERIAL, MO",NO INJURY,YES,2024-05-24,11:57AM,ST. LOUIS,I-255 EASTBOUND AT LEMAY FERRY,C
ADULT,73,"DE SOTO, MO",NO INJURY,YES,2024-05-24,11:57AM,ST. LOUIS,I-255 EASTBOUND AT LEMAY FERRY,C
JUVENILE,1,"ST LOUIS, MO",MINOR,YES,2024-05-24,11:00AM,ST. CHARLES,EASTBOUND INTERSTATE 70 EAST OF MO 79,C
ADULT,39,"ST LOUIS, MO",NO INJURY,YES,2024-05-24,11:00AM,ST. CHARLES,EASTBOUND INTERSTATE 70 EAST OF MO 79,C
ADULT,50,"SAINT JOHN, KS",NO INJURY,YES,2024-05-24,11:00AM,ST. CHARLES,EASTBOUND INTERSTATE 70 EAST OF MO 79,C
JUVENILE,5,"WENTZVILLE, MO",MINOR,YES,2024-05-24,11:00AM,ST. CHARLES,EASTBOUND INTERSTATE 70 EAST OF MO 79,C
ADULT,24,"WENTZVILLE, MO",MINOR,YES,2024-05-24,11:00AM,ST. CHARLES,EASTBOUND INTERSTATE 70 EAST OF MO 79,C
ADULT,29,"CRYSTAL CITY, MO",NO INJURY,YES,2024-05-24,10:48AM,WASHINGTON,MO 47 AT ROUTE E,C
JUVENILE,8,"CRYSTAL CITY, MO",MINOR,YES,2024-05-24,10:48AM,WASHINGTON,MO 47 AT ROUTE E,C
JUVENILE,3,"CRYSTAL CITY, MO",MINOR,YES,2024-05-24,10:48AM,WASHINGTON,MO 47 AT ROUTE E,C
JUVENILE,3,"CRYSTAL CITY, MO",MINOR,YES,2024-05-24,10:48AM,WASHINGTON,MO 47 AT ROUTE E,C
ADULT,54,"MORRISON, MO",MINOR,YES,2024-05-24,10:48AM,WASHINGTON,MO 47 AT ROUTE E,C
JUVENILE,11,"MORRISON, MO",MINOR,YES,2024-05-24,10:48AM,WASHINGTON,MO 47 AT ROUTE E,C
JUVENILE,7,"ST LOUIS, MO",FATAL,UNKNOWN,2024-05-24,7:35AM,ST. LOUIS,NORTHBOUND I-270 AT THE 0.6 MILE MARKER,C
JUVENILE,10,"ST LOUIS, MO",FATAL,NO,2024-05-24,7:35AM,ST. LOUIS,NORTHBOUND I-270 AT THE 0.6 MILE MARKER,C
ADULT,41,"ST MARY, MO",NO INJURY,NO,2024-05-24,7:35AM,ST. LOUIS,NORTHBOUND I-270 AT THE 0.6 MILE MARKER,C
ADULT,45,"ST LOUIS, MO",FATAL,UNKNOWN,2024-05-24,7:35AM,ST. LOUIS,NORTHBOUND I-270 AT THE 0.6 MILE MARKER,C
JUVENILE,17,"ST LOUIS, MO",NO INJURY,YES,2024-05-24,1:07AM,ST. LOUIS,SOUTHBOUND I-55 NORTH OF MISSOURI 141,C
ADULT,62,"FESTUS, MO",NO INJURY,YES,2024-05-24,1:07AM,ST. LOUIS,SOUTHBOUND I-55 NORTH OF MISSOURI 141,C
ADULT,23,"WATERLOO, IL",NO INJURY,YES,2024-05-24,1:07AM,ST. LOUIS,SOUTHBOUND I-55 NORTH OF MISSOURI 141,C
ADULT,42,"FENTON, MO",MODERATE,YES,2024-05-24,1:07AM,ST. LOUIS,SOUTHBOUND I-55 NORTH OF MISSOURI 141,C
ADULT,41,"MOSCOW MILLS, MO",MINOR,YES,2024-05-24,1:02AM,ST. CHARLES,NORTHBOUND US 61 NORTH OF ROUTE W,C
ADULT,22,"CADET, MO",FATAL,NO,2024-05-23,10:00PM,WASHINGTON,MISSOURI 21 AT BROWN HOLLOW ROAD,C
ADULT,78,"WASHINGTON, MO",MODERATE,YES,2024-05-23,6:45PM,FRANKLIN,ROUTE A NEAR ROUTE YY,C
ADULT,82,"WASHINGTON, MO",NO INJURY,YES,2024-05-23,6:45PM,FRANKLIN,ROUTE A NEAR ROUTE YY,C
ADULT,66,"WASHINGTON, MO",MODERATE,YES,2024-05-23,6:45PM,FRANKLIN,ROUTE A NEAR ROUTE YY,C
ADULT,38,"VILLA RIDGE, MO",NO INJURY,YES,2024-05-23,4:46PM,FRANKLIN,EASTBOUND MO-100 WEST OF ROUTE AT,C
ADULT,35,"UNION, MO",NO INJURY,YES,2024-05-23,4:46PM,FRANKLIN,EASTBOUND MO-100 WEST OF ROUTE AT,C
JUVENILE,4,"ST CLAIR, MO",MINOR,YES,2024-05-23,4:46PM,FRANKLIN,EASTBOUND MO-100 WEST OF ROUTE AT,C
ADULT,22,"ST CLAIR, MO",MODERATE,YES,2024-05-23,4:46PM,FRANKLIN,EASTBOUND MO-100 WEST OF ROUTE AT,C
ADULT,36,"FARMINGTON, MO",SERIOUS,NO,2024-05-23,12:30PM,ST. FRANCOIS,WEST KARSCH BOULEVARD EAST OF POTOSI STREET,C
ADULT,32,"FARMINGTON, MO",NO INJURY,YES,2024-05-23,12:30PM,ST. FRANCOIS,WEST KARSCH BOULEVARD EAST OF POTOSI STREET,C
ADULT,42,"VALLES MINES, MO",SERIOUS,NO,2024-05-22,5:30PM,ST. FRANCOIS,EASTBOUND ROUTE Y EAST OF ROUTE D,C
ADULT,80,"PERRYVILLE, MO",MODERATE,NO,2024-05-22,5:20PM,PERRY,WESTBOUND ROUTE T WEST OF ROUTE BB,C
ADULT,51,"POTOSI, MO",MINOR,NO,2024-05-22,2:50PM,WASHINGTON,SOUTHBOUND MO-21 AT CANNON MINES RD,C
ADULT,37,"CADET, MO",MINOR,NO,2024-05-22,2:50PM,WASHINGTON,SOUTHBOUND MO-21 AT CANNON MINES RD,C
ADULT,34,"HANNIBAL, MO",MODERATE,YES,2024-05-22,10:15AM,WARREN,30932 SOUTH ROCK CHURCH ROAD,C
ADULT,55,"PARAGOULD, AR",SERIOUS,YES,2024-05-21,9:30PM,PERRY,EASTBOUND ROUTE J 1 MILE EAST OF PERRY COUNTY ROAD 732,C
ADULT,76,"WASHINGTON, MO",MINOR,YES,2024-05-21,9:10PM,FRANKLIN,WESTBOUND MISSOURI 100 EAST OF BETSY LANE,C
JUVENILE,17,"BONNE TERRE, MO",MODERATE,NO,2024-05-20,8:03PM,ST. FRANCOIS,RUE TERRE BONNE 10 FEET WEST OF MISSOURI 47,C
ADULT,61,"BONNE TERRE, MO",NO INJURY,UNKNOWN,2024-05-20,8:03PM,ST. FRANCOIS,RUE TERRE BONNE 10 FEET WEST OF MISSOURI 47,C
ADULT,25,"MINERAL POINT, MO",MINOR,NO,2024-05-20,8:03PM,ST. FRANCOIS,RUE TERRE BONNE 10 FEET WEST OF MISSOURI 47,C
ADULT,39,"FRANKFORD, MO",SERIOUS,NO,2024-05-20,6:40PM,PIKE,ROUTE B EAST OF PIKE 107,C
JUVENILE,17,"BALLWIN, MO",MINOR,YES,2024-05-20,5:30PM,ST. LOUIS,SOUTHBOUND MISSOURI 141 NORTH OF CLAYTON ROAD,C
ADULT,41,"CHESTERFIELD, MO",NO INJURY,YES,2024-05-20,5:30PM,ST. LOUIS,SOUTHBOUND MISSOURI 141 NORTH OF CLAYTON ROAD,C
ADULT,57,"BISMARCK, MO",NO INJURY,YES,2024-05-20,4:54PM,ST. FRANCOIS,MISSOURI 221 797 FEET SOUTH OF HENSON ROAD,C
ADULT,41,"BISMARCK, MO",MINOR,YES,2024-05-20,4:54PM,ST. FRANCOIS,MISSOURI 221 797 FEET SOUTH OF HENSON ROAD,C
ADULT,63,"CEDAR HILL, MO",MINOR,YES,2024-05-20,4:15PM,ST. LOUIS,SOUTHBOUND I-270 SOUTH OF I-55,C
ADULT,69,"WENTZVILLE, MO",NO INJURY,YES,2024-05-20,2:42PM,ST. CHARLES,ROUTE A SOUTH OF I-70,C
JUVENILE,16,"LAKE ST LOUIS, MO",MODERATE,YES,2024-05-20,2:42PM,ST. CHARLES,ROUTE A SOUTH OF I-70,C
ADULT,28,"TROY, MO",NO INJURY,YES,2024-05-20,2:42PM,ST. CHARLES,ROUTE A SOUTH OF I-70,C
ADULT,63,"WENTZVILLE, MO",NO INJURY,YES,2024-05-20,2:42PM,ST. CHARLES,ROUTE A SOUTH OF I-70,C
JUVENILE,17,"LAKE ST LOUIS, MO",MODERATE,YES,2024-05-20,2:42PM,ST. CHARLES,ROUTE A SOUTH OF I-70,C
ADULT,19,"WENTZVILLE,MO",NO INJURY,YES,2024-05-20,2:42PM,ST. CHARLES,ROUTE A SOUTH OF I-70,C
ADULT,64,"BONNE TERRE, MO",MODERATE,YES,2024-05-20,7:10AM,STE. GENEVIEVE,7574 STATE ROUTE C,C
ADULT,21,"FLORISSANT, MO",MODERATE,NO,2024-05-19,8:45PM,ST. LOUIS,MISSOURI 367 NORTH OF INTERSTATE 270,C
ADULT,22,"ST. LOUIS, MO",MODERATE,NO,2024-05-19,8:45PM,ST. LOUIS,MISSOURI 367 NORTH OF INTERSTATE 270,C
ADULT,22,"ST. LOUIS, MO",SERIOUS,NO,2024-05-19,8:45PM,ST. LOUIS,MISSOURI 367 NORTH OF INTERSTATE 270,C
ADULT,27,"FENTON, MO",MODERATE,YES,2024-05-19,4:35PM,JEFFERSON,1165 GRAVOIS ROAD,C
ADULT,UNK,UNKNOWN,NO INJURY,UNKNOWN,2024-05-19,4:35PM,JEFFERSON,1165 GRAVOIS ROAD,C
ADULT,29,"FLORISSANT, MO",NO INJURY,YES,2024-05-19,2:35PM,ST. LOUIS,EASTBOUND INTERSTATE 70 WEST OF INTERSTATE 270,C
ADULT,78,"DESTIN, FL",MODERATE,YES,2024-05-19,2:35PM,ST. LOUIS,EASTBOUND INTERSTATE 70 WEST OF INTERSTATE 270,C
ADULT,75,"DESTIN, FL",MODERATE,YES,2024-05-19,2:35PM,ST. LOUIS,EASTBOUND INTERSTATE 70 WEST OF INTERSTATE 270,C
ADULT,26,"PROSPECT, KY",NO INJURY,YES,2024-05-19,2:35PM,ST. LOUIS,EASTBOUND INTERSTATE 70 WEST OF INTERSTATE 270,C
ADULT,53,"FLORISSANT, MO",NO INJURY,NO,2024-05-19,11:40AM,LINCOLN,MO 79 AT AUBURN STREET,C
ADULT,48,"FLORISSANT, MO",MODERATE,NO,2024-05-19,11:40AM,LINCOLN,MO 79 AT AUBURN STREET,C
ADULT,30,"BISMARK, MO",MODERATE,NO,2024-05-18,4:35PM,ST. FRANCOIS,TURLEY MILL ROAD NEAR ROUTE EE,C
ADULT,25,"FLORISSANT, MO",NO INJURY,YES,2024-05-18,1:15PM,ST. LOUIS,SOUTHBOUND MISSOURI 367 NORTH OF NORTHUMBERLAND DRIVE,C
